method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
joint_linear,50,0.9870318608436438,0.7016910567503407,0.8402490889986107,True,True,False,0.005951698567839869,1.8166393266088385e-07,49.06074722876784,48.634898089272944,1.1383249849950123,1.0170491205053025,0.023114752738756874,0.03464825023133906,0.8438498351684127,1.1549416743779686,1.97552712049412,3.3430427514731025,ok
joint_linear,51,0.8137441319260182,-0.5694946575805719,1.3722400930398115,True,True,False,0.004459899872510658,6.132685923323686e-07,50.16622244595915,50.094259814693814,0.8627195830275327,1.1401020989202766,0.025911411339097194,0.03884034902172524,0.9459473970844666,1.294678300724175,2.2145465456282603,3.747518168877701,ok
joint_linear,52,0.751143309534846,0.19075801600379966,1.4269946142868826,True,True,True,0.0038960465495752263,9.770386440960618e-08,35.0158370249222,34.77944658636145,0.7082569262868379,1.1698954416338228,0.02658853276440506,0.03985533165408237,0.9706670559790646,1.3285110551360793,2.2724174540771505,3.845448953529676,ok
joint_linear,53,0.9535369055808226,-0.6691795733246215,1.6160118451376078,False,False,False,nan,1.9132633535073773e-06,nan,61.020746774682046,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,54,0.5511611809433244,-0.4850038070315057,1.2548524693914833,False,False,False,nan,2.863109307795716e-07,nan,95.81279700062127,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,55,0.7371298674633446,0.4166587408401313,1.5082514720643019,False,False,False,nan,7.666727153236302e-07,nan,57.195224665337996,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,56,0.6113217027928451,0.5217636733968448,0.9909178381401186,False,False,False,nan,5.923675824583474e-07,nan,91.06485933866678,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,57,0.8931697947817648,-0.3574627995914466,1.6360435700489633,False,False,False,nan,1.5938113020845333e-06,nan,61.09760435902919,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,58,0.5169917779011349,-0.4443148102017681,1.135097060003038,True,True,False,0.0036748839577664346,1.0663597896370233e-07,100.2993207561824,100.17696689643331,1.1491676285432484,2.3272445463982607,0.05289192150905138,0.07928324184879496,1.930924364694459,2.6427747282931655,4.520464768847748,7.649658069491115,ok
joint_linear,59,1.1007421650247877,0.7709961796222922,1.448608019456949,True,True,True,0.00849309244939453,7.453593770497033e-07,22.896522617023052,22.883679439035024,0.8768127051698766,0.6728018061891005,0.015290950140661374,0.02292062877489634,0.5582264236869993,0.7640209591632116,1.3068574447846126,2.2115010534014656,ok
joint_linear,60,1.032176263092668,0.7272253855832593,1.2188583603864491,True,True,True,0.007037404084456978,8.360835884340221e-07,31.12284239047927,30.950498797518016,0.9213789547569754,0.8180161093950381,0.018591275213523592,0.0278677069574615,0.6787113278610916,0.9289235652487166,1.5889232648941263,2.688820795344388,ok
joint_linear,61,0.7315486784426483,0.3305045276330769,1.3616612631677611,False,False,False,nan,5.376038096357167e-06,nan,54.75716588428911,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,62,0.6846369655699729,-0.5019441101618012,1.446789611349026,False,False,False,nan,1.5656476314783633e-07,nan,62.54162976861507,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,63,0.5902474679974774,0.4787065018176851,0.9409705750056847,False,False,False,nan,2.137110602011327e-06,nan,95.26116161681689,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,64,0.5636382844001641,0.3201302098542266,0.853284316624494,True,True,False,0.0028605073781329854,1.4415903938555883e-07,97.83851668403938,98.02282742853,1.2051042749947258,2.62614757950141,0.059685172261395684,0.08946610015628624,2.178925439696732,2.9822033385428743,5.10105722636823,8.632153013011772,ok
