target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
42,0.6919208315277459,-0.42855666856072044,0.8034029677225516,position_orientation,True,8.219561431621549e-10,8.18910913293408e-06,175,0.18231920000107493,True,0.0018330403716389787,1.3133469759535383,1.1343049391654856
43,0.8883639342345084,-0.501443392141252,1.6251201183767972,position_orientation,True,4.517840179503799e-12,2.305188844879319e-05,145,0.12797049999062438,True,0.00418978090320801,1.317950507596183,0.7423260479475308
44,0.9860301029416242,-0.24013110959229692,1.2909154914814167,position_orientation,True,3.0496069722375736e-12,2.206637408534863e-05,164,0.15992299999925308,True,0.004736620329487986,0.8630195243215149,0.5411656300479756
45,0.428945218682672,0.37270124289721596,1.1823034369429002,position_orientation,True,1.3156916355243485e-09,2.547051630297354e-05,185,0.18714739999268204,True,0.01104444437463649,12.542572502093414,1.6399031856950117
46,0.9356739823669012,-0.7126940702210119,1.1866583308381604,position_orientation,True,2.485908508589821e-12,9.77188602642399e-06,169,0.15427250000357162,True,0.005412837620319557,0.7979576002126004,0.9513277085578038
47,0.7311264468495655,0.5948815180407897,1.2717280523760754,position_orientation,True,2.275403638243115e-12,4.0740303541823295e-05,164,0.15079970000078902,True,0.003835009125508902,1.1426285499433397,0.9567118101382187
48,0.8680966168569126,-0.3302452921635624,1.0315689973425521,position_orientation,True,4.8124604635911187e-11,5.7905745997743736e-06,173,0.17103739999583922,True,0.003881761992099737,0.7322734623457077,0.8108975110280858
49,0.9621523233461767,-0.09196989344136862,0.7216120798803304,position_orientation,True,9.901554876112174e-10,0.0,176,0.15920419999747537,True,0.0012025629027704327,1.8973861130388365,0.976460925665003
0,0.8116459008824606,-0.700050464434099,0.7200295868742168,position_orientation,True,1.3284760607231862e-09,4.90455619685548e-06,176,0.1577092000079574,True,0.0021940762353555667,1.788224991053649,1.2801597804416023
1,1.2101016460281084,0.16552596298605743,0.9247052302036244,position_orientation,True,1.2959661483109516e-10,6.557959812547711e-06,174,0.1466956000076607,True,0.004880881293689833,1.1383655728742268,0.6996317459856912
2,1.0740784420539402,-0.4149160593345692,1.119977909716268,position_orientation,True,1.9591519481413758e-11,7.443026089337888e-06,171,0.1452111000107834,True,0.005294271085126095,0.6458369001729094,0.692455782005194
3,0.6905623932485773,0.5939073676174305,1.5919016691830428,position_orientation,True,4.994552380251915e-11,4.054301277681712e-05,166,0.3139823000092292,True,0.003386368510386047,1.5206867022208783,0.9520986372899363
4,0.7272360061625172,-0.26174821118731545,1.1219995748472629,position_orientation,True,2.0495317820092616e-11,5.538352714891156e-05,167,0.27088159999402706,True,0.004829562600221775,1.0065428586421359,0.8434529423369963
5,0.5288646695798718,-0.162484464106949,1.6517540164636144,position_orientation,True,1.480203015635869e-09,3.171628329212913e-05,171,0.2839380999939749,True,0.0035794289201522152,1.8036657864832948,0.9184916347821093
6,1.2187315747975127,0.06685352397284512,1.1854885459574875,position_orientation,True,1.094396575883419e-11,6.9884384818971375e-06,169,0.2521864000009373,True,0.006358529161808128,0.6000017381298496,0.4112351058018779
7,1.292328534167099,0.18917632222674044,1.6428679185687103,position_orientation,True,6.668483829133551e-08,3.855239455844287e-05,133,0.21087419999821577,True,0.007887478892383691,0.8593702029955259,0.25083366027276305
8,1.0071223618835479,-0.8964552345270174,0.8185606020923468,position_orientation,True,3.757412596206041e-10,2.561320938754782e-06,175,0.24672590001136996,True,0.006185009856026323,1.3851728900642548,1.274823359664733
9,0.9673722695559618,-0.6382609332503806,1.0418428551185648,position_orientation,True,5.054442565202128e-11,1.9090959104164224e-06,174,0.18763340001169126,True,0.004620147164713962,0.9095167504729333,0.9494408982598628
10,0.7875120146284714,0.06284273511463725,0.7506197622984367,position_orientation,True,1.964788153289854e-09,8.537736462515939e-07,176,0.22612849999859463,True,0.0018963157524492557,1.1441161326522948,1.0170984849460614
11,0.9073750453571336,0.07863842579235604,0.8191705243218587,position_orientation,True,6.373858786156769e-10,8.45192788808014e-06,175,0.1756881000037538,True,0.0023779357712303615,1.0963999841018202,0.8957090004561132
12,0.8231193174008749,0.00584484517660565,1.0039651105723884,position_orientation,True,7.288441729763552e-11,4.01908899739585e-05,173,0.18829649999679532,True,0.004385914183939752,0.7622335468473298,0.7811688738590974
13,0.8764262362581584,-0.11751100900170008,0.7933138421568546,position_orientation,True,8.929081860479761e-10,1.2043959414067914e-05,175,0.19778869999572635,True,0.0020818712326955606,1.220474200527034,0.9411559994423638
14,0.803299423823807,-0.6292219951263431,1.2805194318922803,position_orientation,True,1.7212165808751222e-12,3.927358772757409e-05,163,0.18747289999737404,True,0.0043680760705612385,1.0645689684557007,0.9287134700480629
15,0.6151497012863455,0.03759121533232992,1.5507689829291569,position_orientation,True,3.392662179953991e-10,4.834952648145945e-05,170,0.16319219999422785,True,0.004269800829409825,1.5922366010173612,0.8324052886436965
16,0.6213367214569149,-0.4732435808589368,1.0204800922364665,position_orientation,True,1.2981682007871645e-11,2.0579310097245934e-05,171,0.16821150000032503,True,0.004179165967793844,1.027595554536044,1.0631206538001183
