method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
position_only,20,1.0836198813129583,-0.048893471652980795,1.2652361064811888,False,False,False,nan,0.11995241195261129,nan,30.7574220846749,nan,0.9268789752208361,0.03310282054360129,0.15855217729978685,1.5582763309432173,5.285072576659561,48.47112224085461,203.3244004396463,"waypoint failed: err=0.0000 m, tilt=21.94 deg"
position_only,21,1.1364321171372742,0.24241270356069058,1.253579400657996,False,False,False,nan,0.11932650163929424,nan,34.67406394088636,nan,0.9158862442702492,0.031582284285181006,0.17612758828530406,1.5580780017363818,5.8709196095101355,49.41311103223258,218.4172362928573,"waypoint failed: err=0.0000 m, tilt=24.08 deg"
position_only,22,0.9510829899733705,-0.30029908884610973,0.7308178345679394,True,True,False,0.0050429751928756554,1.0481367890692229e-07,67.44939347645182,66.3816636192898,1.1708912304309673,2.0759845111293664,0.047181466162031054,0.22799604183893368,1.9912999383342236,7.599868061297789,82.48217935857888,301.0472420787903,ok
position_only,23,0.8116884829766453,-0.38734382541177387,1.108528643724636,True,True,False,0.006626384959976204,5.48148036673636e-07,59.81208949488667,59.423930824988645,1.1888789355314977,1.9626839189194023,0.04460645270271369,0.27537295143012847,2.0034834110384554,9.179098381004284,77.67413476556325,344.2052390906694,ok
position_only,24,1.1280573998724275,-0.4970826516442884,0.758302741689066,True,True,False,0.005983855832074033,3.089164233529285e-07,48.42643005809473,47.668263063058674,1.1272741174973957,1.5111044852400985,0.03434328375545678,0.13246506147266093,1.4563540168168077,4.4155020490886985,60.87985149197233,176.9219675191941,ok
position_only,25,0.7352715443470045,-0.24528920411256164,1.361916514726895,False,False,False,nan,0.46466903378960844,nan,21.55890687387196,nan,1.0334041777048604,0.060788481041462374,0.34878039268182337,3.25368456874783,11.626013089394114,111.6531369752585,424.3405520460763,"waypoint failed: err=0.0000 m, tilt=9.18 deg"
position_only,26,0.8995684393683699,0.4266698969314954,1.3643135403273874,True,True,True,0.009462870365082367,5.6190012292849015e-08,40.187844380183115,39.884918232587054,1.1453957942268642,1.9720565552932416,0.044819467165755494,0.1941534824136115,1.8950872266339354,6.4717827471203835,83.84530917765305,234.26898183672893,ok
position_only,27,0.7721906498475132,0.4117501891827721,0.8669729199077039,False,False,False,nan,0.10733299014801334,nan,72.25954581798781,nan,2.2232600414618524,0.06352171547033864,0.3294594400725172,2.8074689246048363,10.981981335750575,93.20865029568117,346.5637643162598,"waypoint failed: err=0.0000 m, tilt=72.26 deg"
position_only,28,0.45588747854774436,-0.33909197535689545,1.4223593505964502,True,True,False,0.0026039391550340034,1.2778336984431002e-06,66.79394511394842,66.77869150254307,1.2424588819552076,2.2839076996708,0.05190699317433636,0.13257420872143974,1.9027198889472374,4.419140290714658,63.34547285009781,139.34228129259378,ok
position_only,29,0.7940879383886682,-0.46358157562036406,1.2010447751033635,True,True,False,0.006531126049341703,1.761342170123808e-07,57.20292667888322,56.89074229560204,1.176864201647331,1.9516134151032138,0.04435485034325486,0.22790026951868303,1.9649471446779687,7.596675650622769,78.3175764109099,290.3271634749814,ok
position_only,30,0.6405870994530902,0.2025590369421352,1.1461562755740307,False,False,False,nan,0.09199547549379748,nan,72.24205946310025,nan,2.204757834688535,0.062993080991101,0.1990320665436338,2.4525347512754854,6.634402218121126,73.830446101786,250.91526082440876,"waypoint failed: err=0.0000 m, tilt=72.24 deg"
position_only,31,0.8141644340073257,-0.2604771490812935,1.3302825931188884,False,False,False,nan,0.3866291719318511,nan,23.992007196822925,nan,1.2144958087278475,0.06392083203830776,0.4598098809405971,3.840954795477961,15.326996031353238,131.97163227998593,544.5243584286462,"waypoint failed: err=0.0000 m, tilt=8.23 deg"
position_only,32,0.6716784060753331,-0.5035122340108307,0.8180059021205153,False,False,False,nan,0.20507566268421937,nan,70.55265276500883,nan,2.033177197792397,0.0635367874310124,0.17973620301784607,2.4187839759346557,5.991206767261536,66.34322428004738,207.01740785489142,"waypoint failed: err=0.0000 m, tilt=70.55 deg"
