param,value,target_idx,ik_ok,sim_ok,final_error_m,max_tilt_deg
tilt_barrier_weight,36.0,29,True,True,0.006477660143899932,0.7218549689547958
tilt_barrier_weight,72.0,0,True,True,0.004630890833094702,0.8313425012602272
tilt_barrier_weight,72.0,1,True,True,0.007870477747510896,0.6456312148944214
tilt_barrier_weight,72.0,2,True,True,0.0049566615577486565,1.001048642141573
tilt_barrier_weight,72.0,3,True,True,0.0030809354838213917,1.0900268891250682
tilt_barrier_weight,72.0,4,True,True,0.004373366916895051,0.782653856175539
tilt_barrier_weight,72.0,5,True,True,0.004218029363611419,1.0605743655604274
tilt_barrier_weight,72.0,6,True,True,0.004370070142969864,1.065114495084167
tilt_barrier_weight,72.0,7,True,True,0.005395330992087666,1.0228633434117342
tilt_barrier_weight,72.0,8,True,True,0.004692479101394533,0.9904906516584471
tilt_barrier_weight,72.0,9,True,True,0.004638543216392406,0.7675741649923162
tilt_barrier_weight,72.0,10,True,True,0.004196405849598928,1.0565126916766305
tilt_barrier_weight,72.0,11,True,False,0.039008337258086126,13.775523822588736
tilt_barrier_weight,72.0,12,True,True,0.004809703468803359,1.0490631623592122
tilt_barrier_weight,72.0,13,True,True,0.006210145817222096,1.193326148879791
tilt_barrier_weight,72.0,14,True,True,0.00543088155688052,0.9206728579081294
tilt_barrier_weight,72.0,15,True,True,0.00461557142983859,1.1936988776176771
tilt_barrier_weight,72.0,16,True,True,0.004756798535767938,0.9902495550655233
tilt_barrier_weight,72.0,17,True,True,0.005358688744789051,0.6806646487225364
tilt_barrier_weight,72.0,18,True,True,0.003223564582321731,1.6824041909782366
tilt_barrier_weight,72.0,19,True,True,0.0043920870816777135,1.4101632535332898
tilt_barrier_weight,72.0,20,True,True,0.0027528435538484086,1.5997826313291168
tilt_barrier_weight,72.0,21,True,True,0.005002797124427194,0.9511298173341819
tilt_barrier_weight,72.0,22,True,True,0.004395821647974221,1.3084105891726043
tilt_barrier_weight,72.0,23,True,True,0.005111628284170342,0.9678449666612602
tilt_barrier_weight,72.0,24,True,True,0.008377198363598388,0.7886269979863004
tilt_barrier_weight,72.0,25,True,True,0.004805288600166941,0.9677263286038442
tilt_barrier_weight,72.0,26,True,True,0.003889723134351573,1.6141381821616418
tilt_barrier_weight,72.0,27,True,True,0.003907945765971842,1.3189796839971446
tilt_barrier_weight,72.0,28,True,True,0.004771008222279053,1.2383165382542345
tilt_barrier_weight,72.0,29,True,True,0.006477660143899932,0.7218549689547958
continuity_weight,0.01,0,True,True,0.0046302104691707995,0.8249897415323794
continuity_weight,0.01,1,True,True,0.00786859262840972,0.6423776508355385
continuity_weight,0.01,2,True,True,0.004956631455538693,0.9937972909274257
continuity_weight,0.01,3,True,True,0.0030157038538290663,1.089996537107764
continuity_weight,0.01,4,True,True,0.0043690560786409875,0.7723928770606256
continuity_weight,0.01,5,True,True,0.004155299960602822,1.051870261500249
continuity_weight,0.01,6,True,True,0.004348977445659198,1.0652322828388194
continuity_weight,0.01,7,True,True,0.005395620751931979,1.0228654137384388
continuity_weight,0.01,8,True,True,0.00469108201043708,0.9851914855679836
continuity_weight,0.01,9,True,True,0.0046374906770013345,0.7612931811859236
continuity_weight,0.01,10,True,True,0.004237789901674982,1.0458730806871266
continuity_weight,0.01,11,True,False,0.02616661433507547,18.45758071374124
continuity_weight,0.01,12,True,True,0.004809625277539205,1.0470123084459737
continuity_weight,0.01,13,True,True,0.006208599224374199,1.1933092863486385
continuity_weight,0.01,14,True,True,0.005430708087767561,0.9186775995896788
continuity_weight,0.01,15,True,True,0.004615354873499105,1.193795811697044
continuity_weight,0.01,16,True,True,0.004756329571207398,0.9864389477619827
continuity_weight,0.01,17,True,True,0.005348882165688149,0.6808557464614886
continuity_weight,0.01,18,True,True,0.003223896202613219,1.681659322042107
continuity_weight,0.01,19,True,True,0.0044104007067550756,1.4056806425181316
continuity_weight,0.01,20,True,True,0.0027533322619351353,1.5991431400472547
continuity_weight,0.01,21,True,True,0.005002521129579618,0.9426433841413425
continuity_weight,0.01,22,True,True,0.004395482645677771,1.3051879809844182
continuity_weight,0.01,23,True,True,0.005111567858351429,0.959632010808405
continuity_weight,0.01,24,True,True,0.008377619209347693,0.7860555242386738
continuity_weight,0.01,25,True,True,0.004805153619268437,0.964039521985515
continuity_weight,0.01,26,True,True,0.0038964158287220375,1.611489927902408
continuity_weight,0.01,27,True,True,0.0039061878761994847,1.3184305666706266
continuity_weight,0.01,28,True,True,0.0047713634467642365,1.2314689105999128
continuity_weight,0.01,29,True,True,0.006477424642374428,0.719273803842447
continuity_weight,0.04,0,True,True,0.004630681923969759,0.8265037442983529
continuity_weight,0.04,1,True,True,0.00786945643094989,0.643140832617595
continuity_weight,0.04,2,True,True,0.004956660298280812,0.9955252324907428
continuity_weight,0.04,3,True,True,0.0030752611428478964,1.0902156631641244
continuity_weight,0.04,4,True,True,0.004373654762676921,0.7748362940057363
continuity_weight,0.04,5,True,True,0.004212704133458668,1.0539451813634506
continuity_weight,0.04,6,True,True,0.004367338306778363,1.0650759216920105
continuity_weight,0.04,7,True,True,0.005395547201701486,1.0228649495686075
continuity_weight,0.04,8,True,True,0.0046922909885970775,0.9864538326476877
continuity_weight,0.04,9,True,True,0.004638205019812553,0.7627891356457948
continuity_weight,0.04,10,True,True,0.004200232431826519,1.0484056001648157
continuity_weight,0.04,11,True,False,0.031310372132732585,17.58605305374559
continuity_weight,0.04,12,True,True,0.0048095946312878704,1.0474988430058267
continuity_weight,0.04,13,True,True,0.006208031343606321,1.193302520468138
continuity_weight,0.04,14,True,True,0.005430723878641695,0.9191531844381097
continuity_weight,0.04,15,True,True,0.004615808100751725,1.1937712765518294
continuity_weight,0.04,16,True,True,0.004756506217382639,0.98734705372216
continuity_weight,0.04,17,True,True,0.005356847558580181,0.6807005225137432
continuity_weight,0.04,18,True,True,0.0032237244147068907,1.681836327282876
continuity_weight,0.04,19,True,True,0.0043934222960208425,1.4067509511565979
continuity_weight,0.04,20,True,True,0.0027549707940149573,1.5997467273632113
continuity_weight,0.04,21,True,True,0.0050028599217701855,0.9446654130401531
continuity_weight,0.04,22,True,True,0.0043958613059394865,1.3059546058911533
continuity_weight,0.04,23,True,True,0.005111597509452811,0.9615889314883069
continuity_weight,0.04,24,True,True,0.008376831714810731,0.7866692699745663
continuity_weight,0.04,25,True,True,0.004805122504831893,0.9649158306500536
continuity_weight,0.04,26,True,True,0.003891038636824832,1.613622153914331
continuity_weight,0.04,27,True,True,0.0039080523339293256,1.3185605176284667
continuity_weight,0.04,28,True,True,0.004771166022389103,1.233125113374901
continuity_weight,0.04,29,True,True,0.006477453140010135,0.7198886354977982
continuity_weight,0.08,0,True,True,0.004630890833094702,0.8313425012602272
continuity_weight,0.08,1,True,True,0.007870477747510896,0.6456312148944214
continuity_weight,0.08,2,True,True,0.0049566615577486565,1.001048642141573
continuity_weight,0.08,3,True,True,0.0030809354838213917,1.0900268891250682
continuity_weight,0.08,4,True,True,0.004373366916895051,0.782653856175539
continuity_weight,0.08,5,True,True,0.004218029363611419,1.0605743655604274
continuity_weight,0.08,6,True,True,0.004370070142969864,1.065114495084167
continuity_weight,0.08,7,True,True,0.005395330992087666,1.0228633434117342
continuity_weight,0.08,8,True,True,0.004692479101394533,0.9904906516584471
continuity_weight,0.08,9,True,True,0.004638543216392406,0.7675741649923162
continuity_weight,0.08,10,True,True,0.004196405849598928,1.0565126916766305
continuity_weight,0.08,11,True,False,0.039008337258086126,13.775523822588736
continuity_weight,0.08,12,True,True,0.004809703468803359,1.0490631623592122
continuity_weight,0.08,13,True,True,0.006210145817222096,1.193326148879791
continuity_weight,0.08,14,True,True,0.00543088155688052,0.9206728579081294
continuity_weight,0.08,15,True,True,0.00461557142983859,1.1936988776176771
continuity_weight,0.08,16,True,True,0.004756798535767938,0.9902495550655233
continuity_weight,0.08,17,True,True,0.005358688744789051,0.6806646487225364
continuity_weight,0.08,18,True,True,0.003223564582321731,1.6824041909782366
continuity_weight,0.08,19,True,True,0.0043920870816777135,1.4101632535332898
continuity_weight,0.08,20,True,True,0.0027528435538484086,1.5997826313291168
continuity_weight,0.08,21,True,True,0.005002797124427194,0.9511298173341819
continuity_weight,0.08,22,True,True,0.004395821647974221,1.3084105891726043
continuity_weight,0.08,23,True,True,0.005111628284170342,0.9678449666612602
continuity_weight,0.08,24,True,True,0.008377198363598388,0.7886269979863004
continuity_weight,0.08,25,True,True,0.004805288600166941,0.9677263286038442
continuity_weight,0.08,26,True,True,0.003889723134351573,1.6141381821616418
continuity_weight,0.08,27,True,True,0.003907945765971842,1.3189796839971446
continuity_weight,0.08,28,True,True,0.004771008222279053,1.2383165382542345
continuity_weight,0.08,29,True,True,0.006477660143899932,0.7218549689547958
continuity_weight,0.16,0,True,True,0.004631569989915154,0.8506124019548469
continuity_weight,0.16,1,True,True,0.007874184279612673,0.6569559184706371
continuity_weight,0.16,2,True,True,0.004956736814614804,1.0230612294935222
continuity_weight,0.16,3,True,True,0.003082058185772931,1.089888925457825
continuity_weight,0.16,4,True,True,0.004370951494863503,0.8138029812128732
continuity_weight,0.16,5,True,True,0.004223474435285248,1.0870094279058933
continuity_weight,0.16,6,True,True,0.0043754863356243135,1.0668664249166246
continuity_weight,0.16,7,True,True,0.005394455837287743,1.0228595048369904
continuity_weight,0.16,8,True,True,0.004692989314463538,1.0065710937623356
continuity_weight,0.16,9,True,True,0.004639880598794493,0.7866270926705523
continuity_weight,0.16,10,True,True,0.0041947767851118764,1.088852734504074
continuity_weight,0.16,11,True,True,0.016263362605133017,10.06200715974336
continuity_weight,0.16,12,True,True,0.004809985094412721,1.0552942626701998
continuity_weight,0.16,13,True,True,0.006219165401909639,1.1937840965583255
continuity_weight,0.16,14,True,True,0.005431511647211668,0.926721093226816
continuity_weight,0.16,15,True,True,0.00461460694510173,1.1934182937792657
continuity_weight,0.16,16,True,True,0.004757966938743752,1.0018161052747792
continuity_weight,0.16,17,True,True,0.005363299897846016,0.6967103855054859
continuity_weight,0.16,18,True,True,0.0032229823533224114,1.6846967728415776
continuity_weight,0.16,19,True,True,0.004391772659479529,1.4237838080300134
continuity_weight,0.16,20,True,True,0.002747380259244021,1.600604306763776
continuity_weight,0.16,21,True,True,0.005002597643125041,0.9768895654362358
continuity_weight,0.16,22,True,True,0.004395715454912496,1.3182080018358002
continuity_weight,0.16,23,True,True,0.0051121947799722105,0.9927796958150275
continuity_weight,0.16,24,True,True,0.008379065603865386,0.796424516083616
continuity_weight,0.16,25,True,True,0.0048060379185223,0.9789135641612325
continuity_weight,0.16,26,True,True,0.003888482548871194,1.6163768973421992
continuity_weight,0.16,27,True,True,0.003907034391694358,1.320660931917338
continuity_weight,0.16,28,True,True,0.004770626774607575,1.259273020896746
continuity_weight,0.16,29,True,True,0.006478443664493767,0.7296887412549056
continuity_weight,0.32,0,True,True,0.004634291181009534,0.9261728164296932
continuity_weight,0.32,1,True,True,0.007888077347454853,0.7064178525724513
continuity_weight,0.32,2,True,True,0.00495808701754954,1.1096555025358854
continuity_weight,0.32,3,True,True,0.0030811036947354592,1.0973438403406046
continuity_weight,0.32,4,True,True,0.004360891460166251,0.9363387720509594
continuity_weight,0.32,5,True,True,0.00424143773863172,1.1912247275951422
continuity_weight,0.32,6,True,True,0.0043946681467171515,1.1539340399565396
continuity_weight,0.32,7,True,True,0.005391083493916842,1.0228794382000117
continuity_weight,0.32,8,True,True,0.004694897910960184,1.069689724358589
continuity_weight,0.32,9,True,True,0.004645531954813179,0.8613076493521071
continuity_weight,0.32,10,True,True,0.004193008658902437,1.216517161381285
continuity_weight,0.32,11,True,True,0.0163063471792958,10.066288258519004
continuity_weight,0.32,12,True,True,0.004811198632967733,1.0797487302569877
continuity_weight,0.32,13,True,True,0.006254679497371668,1.2005777490353946
continuity_weight,0.32,14,True,True,0.005433998847108903,0.9503398252494029
continuity_weight,0.32,15,True,True,0.0046108311558338945,1.1924262815339441
continuity_weight,0.32,16,True,True,0.0047628357286438145,1.0471779701890132
continuity_weight,0.32,17,True,True,0.00538009246841524,0.7683627124598251
continuity_weight,0.32,18,True,True,0.0032219886379898604,1.694149346666652
continuity_weight,0.32,19,True,True,0.004392820817992589,1.4776682074368197
continuity_weight,0.32,20,True,True,0.0027264786954875465,1.6151246657422051
continuity_weight,0.32,21,True,True,0.005003116954307394,1.078282963186894
continuity_weight,0.32,22,True,True,0.004395859092390536,1.3568680276237044
continuity_weight,0.32,23,True,True,0.005114035746279306,1.0909024912622676
continuity_weight,0.32,24,True,True,0.008385956740957635,0.8268893583849265
continuity_weight,0.32,25,True,True,0.0048091651608897215,1.0227844869054712
continuity_weight,0.32,26,True,True,0.0038831682881742546,1.6346043593189858
continuity_weight,0.32,27,True,True,0.0039040235670365687,1.3274246733910966
continuity_weight,0.32,28,True,True,0.004769677177832016,1.341466593335817
continuity_weight,0.32,29,True,True,0.006481515265839008,0.7603379929482329
limit_weight,0.005,0,True,True,0.004631111904529982,0.831534708741733
limit_weight,0.005,1,True,True,0.007870359392604498,0.6451883443570641
limit_weight,0.005,2,True,True,0.004957066753063564,1.001228467996918
limit_weight,0.005,3,True,True,0.00308311769391828,1.0891225898510586
limit_weight,0.005,4,True,True,0.0043740927005131046,0.7827901237264661
limit_weight,0.005,5,True,True,0.004220236090940803,1.0607322459904691
limit_weight,0.005,6,True,True,0.004370735224520921,1.0640870515291387
limit_weight,0.005,7,True,True,0.005395090348263338,1.02314506979144
limit_weight,0.005,8,True,True,0.004692718702819031,0.9906972112093546
limit_weight,0.005,9,True,True,0.004638687920237579,0.7677671812472774
limit_weight,0.005,10,True,True,0.004196170518929452,1.0566428859319221
limit_weight,0.005,11,True,False,0.0390210907599694,13.806203212794626
limit_weight,0.005,12,True,True,0.004809650605823218,1.0493162868384447
limit_weight,0.005,13,True,True,0.006210099947589127,1.1919946831333101
limit_weight,0.005,14,True,True,0.005430747288407013,0.9209265992199107
limit_weight,0.005,15,True,True,0.004615392548275929,1.1939819887578624
limit_weight,0.005,16,True,True,0.00475684506244354,0.9904777621974257
limit_weight,0.005,17,True,True,0.005358947581777942,0.679945181644195
limit_weight,0.005,18,True,True,0.0032242160088363308,1.6826737850793045
limit_weight,0.005,19,True,True,0.004392255431269474,1.410381466263779
limit_weight,0.005,20,True,True,0.0027528736374820948,1.5980761071069347
limit_weight,0.005,21,True,True,0.005003272714525351,0.9512924240703476
limit_weight,0.005,22,True,True,0.004396168516071846,1.308647332342996
limit_weight,0.005,23,True,True,0.00511207160667543,0.96801142287089
limit_weight,0.005,24,True,True,0.008376934194289656,0.7888715266157476
limit_weight,0.005,25,True,True,0.004805343575997504,0.9679561862455515
limit_weight,0.005,26,True,True,0.0038896174927499894,1.6122125740211077
limit_weight,0.005,27,True,True,0.0039080371145064265,1.3192538926324748
limit_weight,0.005,28,True,True,0.004771697150065374,1.2385007675694215
limit_weight,0.005,29,True,True,0.006477477149295451,0.7220964531735037
limit_weight,0.0125,0,True,True,0.004631061432551435,0.831490116630375
limit_weight,0.0125,1,True,True,0.007870385004536273,0.6452841079004654
limit_weight,0.0125,2,True,True,0.004956975545612472,1.001186183590274
limit_weight,0.0125,3,True,True,0.003082675076091599,1.0893203313180753
limit_weight,0.0125,4,True,True,0.004373933951770183,0.7827578969499388
limit_weight,0.0125,5,True,True,0.00421974166807794,1.060695289009968
limit_weight,0.0125,6,True,True,0.004370576254835454,1.0643125905647124
limit_weight,0.0125,7,True,True,0.00539514448757669,1.0230811652424248
limit_weight,0.0125,8,True,True,0.00469266255369297,0.9906494552290245
limit_weight,0.0125,9,True,True,0.004638654539428653,0.7677224713909787
limit_weight,0.0125,10,True,True,0.004196222649343592,1.056611733845776
limit_weight,0.0125,11,True,False,0.03901828584064098,13.7994404443235
limit_weight,0.0125,12,True,True,0.004809661925740658,1.049258479618016
limit_weight,0.0125,13,True,True,0.006210109886309815,1.192286554117839
limit_weight,0.0125,14,True,True,0.005430776545937241,0.9208686645385723
limit_weight,0.0125,15,True,True,0.0046154330300336764,1.1939178298618751
limit_weight,0.0125,16,True,True,0.00475683347190199,0.9904251320512023
limit_weight,0.0125,17,True,True,0.005358886926380626,0.6801015044431548
limit_weight,0.0125,18,True,True,0.0032240735782702555,1.682612724501794
limit_weight,0.0125,19,True,True,0.004392217428025066,1.4103313082429354
limit_weight,0.0125,20,True,True,0.0027528642395836136,1.5984503230142721
limit_weight,0.0125,21,True,True,0.005003166120973953,0.9512535526617218
limit_weight,0.0125,22,True,True,0.004396091122470063,1.3085930116585625
limit_weight,0.0125,23,True,True,0.005111972004981338,0.9679717967195793
limit_weight,0.0125,24,True,True,0.00837699237328194,0.7888155811330282
limit_weight,0.0125,25,True,True,0.004805330246028694,0.9679033021758539
limit_weight,0.0125,26,True,True,0.003889644306049717,1.612634851023135
limit_weight,0.0125,27,True,True,0.003908017195979447,1.319191506068651
limit_weight,0.0125,28,True,True,0.004771545061221804,1.2384580446309943
limit_weight,0.0125,29,True,True,0.006477519921331619,0.7220436116541467
limit_weight,0.025,0,True,True,0.004630890833094702,0.8313425012602272
limit_weight,0.025,1,True,True,0.007870477747510896,0.6456312148944214
limit_weight,0.025,2,True,True,0.0049566615577486565,1.001048642141573
limit_weight,0.025,3,True,True,0.0030809354838213917,1.0900268891250682
limit_weight,0.025,4,True,True,0.004373366916895051,0.782653856175539
limit_weight,0.025,5,True,True,0.004218029363611419,1.0605743655604274
limit_weight,0.025,6,True,True,0.004370070142969864,1.065114495084167
limit_weight,0.025,7,True,True,0.005395330992087666,1.0228633434117342
limit_weight,0.025,8,True,True,0.004692479101394533,0.9904906516584471
limit_weight,0.025,9,True,True,0.004638543216392406,0.7675741649923162
limit_weight,0.025,10,True,True,0.004196405849598928,1.0565126916766305
limit_weight,0.025,11,True,False,0.039008337258086126,13.775523822588736
limit_weight,0.025,12,True,True,0.004809703468803359,1.0490631623592122
limit_weight,0.025,13,True,True,0.006210145817222096,1.193326148879791
limit_weight,0.025,14,True,True,0.00543088155688052,0.9206728579081294
limit_weight,0.025,15,True,True,0.00461557142983859,1.1936988776176771
limit_weight,0.025,16,True,True,0.004756798535767938,0.9902495550655233
limit_weight,0.025,17,True,True,0.005358688744789051,0.6806646487225364
limit_weight,0.025,18,True,True,0.003223564582321731,1.6824041909782366
limit_weight,0.025,19,True,True,0.0043920870816777135,1.4101632535332898
limit_weight,0.025,20,True,True,0.0027528435538484086,1.5997826313291168
limit_weight,0.025,21,True,True,0.005002797124427194,0.9511298173341819
limit_weight,0.025,22,True,True,0.004395821647974221,1.3084105891726043
limit_weight,0.025,23,True,True,0.005111628284170342,0.9678449666612602
limit_weight,0.025,24,True,True,0.008377198363598388,0.7886269979863004
limit_weight,0.025,25,True,True,0.004805288600166941,0.9677263286038442
limit_weight,0.025,26,True,True,0.003889723134351573,1.6141381821616418
limit_weight,0.025,27,True,True,0.003907945765971842,1.3189796839971446
limit_weight,0.025,28,True,True,0.004771008222279053,1.2383165382542345
limit_weight,0.025,29,True,True,0.006477660143899932,0.7218549689547958
limit_weight,0.05,0,True,True,0.004630211587812507,0.8307521680125038
limit_weight,0.05,1,True,True,0.007870848660135403,0.647020629302445
limit_weight,0.05,2,True,True,0.00495541086574308,1.0004985966629223
limit_weight,0.05,3,True,True,0.003074354476163801,1.0928418840100713
limit_weight,0.05,4,True,True,0.004371146017210941,0.7822377890672105
limit_weight,0.05,5,True,True,0.004211437665735848,1.060090755649486
limit_weight,0.05,6,True,True,0.004368384086800259,1.0683135208747512
limit_weight,0.05,7,True,True,0.005396078100012198,1.0219922514540005
limit_weight,0.05,8,True,True,0.0046917213030548775,0.9898555597036808
limit_weight,0.05,9,True,True,0.004638103708004932,0.7669810709852591
limit_weight,0.05,10,True,True,0.004196913160133505,1.0561166042874277
limit_weight,0.05,11,True,False,0.03896934329667624,13.682351803007034
limit_weight,0.05,12,True,True,0.004809871294904815,1.048282061343923
limit_weight,0.05,13,True,True,0.006210265976429984,1.197482855105508
limit_weight,0.05,14,True,True,0.0054313030350546425,0.919889799590282
limit_weight,0.05,15,True,True,0.004616125858029723,1.192823261120189
limit_weight,0.05,16,True,True,0.004756660746960884,0.9895473989919529
limit_weight,0.05,17,True,True,0.005357967255774508,0.6829464226917731
limit_weight,0.05,18,True,True,0.00322153155969663,1.6815702362331877
limit_weight,0.05,19,True,True,0.004391517609231711,1.4094911730699213
limit_weight,0.05,20,True,True,0.002752728653070599,1.6050951382146588
limit_weight,0.05,21,True,True,0.005001326403892349,0.9506349935728028
limit_weight,0.05,22,True,True,0.00439474669729775,1.3076810578545748
limit_weight,0.05,23,True,True,0.005110259905459321,0.9673377576564585
limit_weight,0.05,24,True,True,0.008378021872384787,0.7878728165996081
limit_weight,0.05,25,True,True,0.004805124028939988,0.9670185874827029
limit_weight,0.05,26,True,True,0.0038900276220648258,1.6201321570787555
limit_weight,0.05,27,True,True,0.003907668668428315,1.318132576608727
limit_weight,0.05,28,True,True,0.0047688619380691155,1.2377506285310262
limit_weight,0.05,29,True,True,0.006478221688720943,0.7211005734864557
limit_weight,0.1,0,True,True,0.004627571496433793,0.8283928340795064
limit_weight,0.1,1,True,True,0.007872379738700957,0.6525799330631824
limit_weight,0.1,2,True,True,0.004950493022473699,0.9983003232887223
limit_weight,0.1,3,True,True,0.0030519667485498247,1.103893488160487
limit_weight,0.1,4,True,True,0.004362448056610087,0.7805750101592408
limit_weight,0.1,5,True,True,0.004186616111464718,1.0581578424674154
limit_weight,0.1,6,True,True,0.0043625512163530935,1.0809443121233404
limit_weight,0.1,7,True,True,0.0053990790484506985,1.0185109024596246
limit_weight,0.1,8,True,True,0.004688732622465004,0.9873173838845264
limit_weight,0.1,9,True,True,0.004636425988193621,0.7646106826822525
limit_weight,0.1,10,True,True,0.004196780603180113,1.0545334452856314
limit_weight,0.1,11,True,False,0.0388214937593666,13.324843218544803
limit_weight,0.1,12,True,True,0.0048105695822058874,1.0451603776111869
limit_weight,0.1,13,True,True,0.00621049053003768,1.2140711296581326
limit_weight,0.1,14,True,True,0.005433008257985246,0.9167602838730758
limit_weight,0.1,15,True,True,0.004618355835030926,1.1893238504740062
limit_weight,0.1,16,True,True,0.004756143960379597,0.9867418548110519
limit_weight,0.1,17,True,True,0.00535553445134035,0.6920498046571514
limit_weight,0.1,18,True,True,0.0032134707686697827,1.6782366265838784
limit_weight,0.1,19,True,True,0.004388526028058457,1.4068051129874777
limit_weight,0.1,20,True,True,0.0027514188631677892,1.6261211907428892
limit_weight,0.1,21,True,True,0.004995538014802128,0.9486593301891902
limit_weight,0.1,22,True,True,0.004390520326948589,1.3047654294724758
limit_weight,0.1,23,True,True,0.005104889929484181,0.9653106742836163
limit_weight,0.1,24,True,True,0.008381283544922824,0.7848588051675057
limit_weight,0.1,25,True,True,0.004804497837584765,0.9641900687638392
limit_weight,0.1,26,True,True,0.0038904577425940188,1.6438837395816916
limit_weight,0.1,27,True,True,0.003906625171186586,1.3147470446218095
limit_weight,0.1,28,True,True,0.004760289369626163,1.2354888710583396
limit_weight,0.1,29,True,True,0.006480478356139241,0.7180855540239699
